10000 23000
top_k 100
top_k 20
top_k 1
top_k 50
top_k 10
top_k 50
top_k 100
rank 1992
submit 201 82790
top_k 10
top_k 20
top_k 3
rank 196
submit 1383 88561
top_k 50
submit 473 27237
submit 948 54713
top_k 1
top_k 3
rank 2135
rank 1893
top_k 1
top_k 20
top_k 10
top_k 50
top_k 10
top_k 10
top_k 10
top_k 10
rank 808
top_k 1
submit 1196 39301
top_k 10
submit 387 92439
top_k 10
top_k 5
top_k 1
top_k 3
top_k 10
top_k 50
top_k 20
top_k 100
top_k 10
top_k 10
top_k 20
rank 1024
rank 1537
top_k 20
top_k 50
top_k 20
top_k 20
top_k 5
submit 2218 46527
submit 756 6816
top_k 1
top_k 5
rank 2642
top_k 5
top_k 50
top_k 50
submit 1792 23781
top_k 100
top_k 20
top_k 50
top_k 1
top_k 3
top_k 10
rank 2975
top_k 20
rank 298
submit 806 78205
top_k 100
submit 1946 722
top_k 5
top_k 50
top_k 50
top_k 20
submit 2250 49587
submit 391 18609
submit 2308 94969
top_k 50
rank 2017
top_k 20
top_k 1
rank 1165
rank 2470
submit 2550 40609
top_k 5
top_k 3
top_k 3
top_k 1
submit 1615 60976
rank 940
rank 858
submit 965 56448
submit 1707 72254
top_k 5
rank 2468
top_k 20
rank 1914
top_k 1
top_k 100
rank 2220
top_k 5
top_k 50
rank 805
submit 2686 6468
top_k 10
top_k 3
top_k 100
submit 1206 27616
top_k 10
top_k 10
top_k 100
top_k 50
top_k 1
submit 1738 82000
rank 2239
top_k 10
top_k 100
top_k 20
top_k 50
rank 349
submit 936 48097
submit 1609 91350
top_k 50
top_k 100
top_k 5
top_k 20
top_k 100
top_k 100
top_k 50
top_k 50
top_k 50
top_k 100
submit 2793 48660
top_k 100
rank 140
top_k 100
top_k 100
top_k 100
rank 2962
top_k 5
top_k 1
top_k 10
top_k 1
top_k 50
top_k 1
submit 153 55075
rank 492
rank 401
top_k 20
rank 2447
top_k 10
rank 55
submit 551 48538
submit 356 14451
top_k 10
submit 1619 66491
top_k 5
top_k 3
top_k 50
rank 2373
top_k 100
top_k 5
top_k 5
rank 2744
top_k 10
top_k 10
top_k 5
top_k 50
top_k 10
top_k 20
rank 935
rank 839
submit 984 76558
submit 1519 84222
submit 836 80219
top_k 1
top_k 10
top_k 10
rank 374
rank 1577
top_k 5
top_k 10
top_k 50
top_k 1
rank 1625
top_k 10
top_k 50
rank 1073
top_k 10
top_k 20
top_k 10
top_k 100
top_k 20
submit 1064 51490
top_k 10
top_k 1
top_k 100
top_k 3
top_k 1
rank 616
top_k 10
top_k 100
top_k 1
top_k 50
top_k 10
rank 2351
rank 1223
submit 2187 19472
top_k 50
rank 1783
top_k 20
top_k 100
rank 1645
rank 1440
top_k 1
rank 712
rank 371
submit 1664 94717
submit 960 18027
top_k 10
submit 2750 44499
submit 2394 44306
top_k 1
rank 2402
rank 165
submit 1631 93796
top_k 5
submit 2405 41685
top_k 50
top_k 10
rank 646
top_k 5
top_k 5
submit 247 38063
top_k 3
top_k 100
rank 440
top_k 20
submit 501 19556
top_k 1
rank 964
top_k 10
rank 474
submit 2271 15156
top_k 10
top_k 3
rank 2466
top_k 1
rank 1053
top_k 100
top_k 50
top_k 10
submit 1492 70941
top_k 5
rank 1700
top_k 50
rank 540
submit 2570 5087
submit 406 84018
rank 1922
submit 2555 64880
top_k 5
top_k 20
top_k 10
rank 1559
top_k 10
submit 1887 19780
submit 1621 50757
submit 2226 63204
top_k 3
rank 2747
top_k 100
top_k 5
submit 37 65387
submit 2794 36721
top_k 20
top_k 5
rank 114
top_k 20
top_k 20
top_k 1
submit 286 37130
rank 303
top_k 5
top_k 3
submit 732 96529
top_k 100
top_k 100
submit 664 35326
top_k 100
rank 116
submit 1384 25125
top_k 3
top_k 5
rank 700
submit 2039 97160
top_k 100
submit 1961 60123
rank 2457
rank 2072
rank 139
top_k 100
top_k 5
submit 2452 9658
top_k 50
submit 599 46088
top_k 100
rank 2085
top_k 100
submit 2937 17209
top_k 5
top_k 3
top_k 100
top_k 50
submit 1265 19192
top_k 20
submit 2661 27815
submit 1865 56231
submit 1187 98055
top_k 50
top_k 100
rank 1411
top_k 1
top_k 5
top_k 10
submit 2410 12572
submit 686 89832
rank 912
top_k 5
top_k 5
rank 144
top_k 1
rank 1353
top_k 100
top_k 20
top_k 20
submit 585 74642
top_k 100
top_k 10
top_k 50
top_k 10
top_k 20
top_k 10
top_k 1
top_k 1
top_k 100
rank 1880
top_k 1
submit 2 11923
top_k 3
top_k 1
top_k 20
rank 347
top_k 5
top_k 5
top_k 20
top_k 100
top_k 50
top_k 100
top_k 100
top_k 5
top_k 100
top_k 20
submit 2989 35053
top_k 5
rank 74
submit 1926 98546
top_k 10
rank 2146
top_k 1
top_k 10
rank 2848
top_k 20
submit 1109 62752
top_k 20
rank 2659
top_k 50
top_k 50
top_k 5
submit 648 39222
top_k 100
submit 768 7671
top_k 50
top_k 1
top_k 1
submit 182 20707
top_k 10
rank 2121
submit 2586 65009
rank 749
top_k 5
top_k 1
submit 1233 87757
top_k 50
rank 1660
submit 1665 22315
top_k 1
rank 1222
submit 1938 79228
top_k 50
rank 2741
top_k 5
top_k 1
top_k 1
rank 1828
top_k 20
top_k 100
rank 2140
top_k 1
submit 1672 42666
top_k 5
submit 1235 89577
top_k 10
rank 1632
top_k 100
top_k 3
top_k 3
top_k 10
top_k 100
rank 1466
rank 2475
top_k 3
top_k 100
top_k 100
top_k 50
submit 1029 33053
top_k 5
submit 558 19900
top_k 20
top_k 100
top_k 3
top_k 1
submit 1811 39232
top_k 10
rank 1319
rank 1777
submit 1044 86774
submit 1349 88532
rank 2090
top_k 1
top_k 3
submit 1669 96433
rank 2505
top_k 100
top_k 100
top_k 10
top_k 1
top_k 100
submit 2691 68828
top_k 50
top_k 5
top_k 10
submit 1627 64567
submit 832 7076
submit 2788 565
top_k 1
top_k 5
top_k 20
top_k 100
top_k 1
submit 2284 6535
top_k 3
rank 266
rank 2987
top_k 1
submit 2259 110
rank 1029
top_k 20
submit 2910 61076
top_k 50
rank 44
top_k 100
submit 2582 43104
submit 68 6260
submit 2698 34797
top_k 20
top_k 20
submit 569 37675
rank 1379
submit 429 54323
submit 1528 3456
top_k 3
rank 2457
rank 1731
rank 1528
rank 254
top_k 50
rank 2466
rank 177
rank 1467
top_k 10
submit 2551 85412
rank 106
top_k 1
submit 2799 97003
top_k 20
rank 798
top_k 20
submit 2385 1153
submit 2812 38290
top_k 20
top_k 100
top_k 3
top_k 1
top_k 3
top_k 50
top_k 3
submit 2849 45085
top_k 5
top_k 1
top_k 3
submit 1005 22033
top_k 100
top_k 100
rank 901
submit 1528 63886
submit 289 58209
top_k 100
rank 322
rank 298
submit 423 56867
top_k 50
rank 311
top_k 1
rank 499
submit 1045 96465
top_k 100
submit 294 66931
rank 2627
top_k 5
top_k 50
top_k 1
submit 998 9692
submit 1430 32839
submit 1348 55015
top_k 50
rank 1101
top_k 3
submit 123 5578
top_k 100
top_k 5
top_k 10
submit 903 93856
top_k 100
rank 885
submit 2943 54886
top_k 20
top_k 100
top_k 20
top_k 10
top_k 3
top_k 50
rank 1895
rank 1286
top_k 10
top_k 20
top_k 50
top_k 10
submit 2612 93006
submit 1765 75344
top_k 20
top_k 20
rank 2233
top_k 3
rank 2176
top_k 50
rank 2039
top_k 10
rank 25
top_k 5
submit 2095 13505
submit 2695 67024
top_k 3
submit 1362 29713
rank 1799
rank 2865
submit 2284 38336
rank 996
rank 1194
rank 51
top_k 1
rank 870
top_k 5
top_k 50
top_k 5
top_k 1
top_k 5
top_k 100
submit 2378 67939
top_k 5
submit 1947 47778
top_k 5
top_k 50
rank 1458
top_k 100
submit 2584 72885
rank 709
rank 392
submit 2843 43361
top_k 100
submit 2390 56979
submit 1617 23593
rank 2903
submit 1042 72987
top_k 100
rank 2988
top_k 50
top_k 20
submit 2851 30113
top_k 10
top_k 5
top_k 20
submit 2369 9546
top_k 1
top_k 10
top_k 10
top_k 50
top_k 100
top_k 10
submit 305 33092
top_k 20
rank 85
top_k 100
top_k 3
submit 332 87691
top_k 20
submit 1083 1925
top_k 50
submit 2631 75839
submit 842 10359
top_k 1
top_k 5
top_k 50
top_k 1
top_k 5
rank 1490
top_k 1
top_k 50
top_k 20
top_k 20
top_k 3
top_k 3
top_k 5
top_k 3
submit 2066 39244
submit 831 10947
top_k 50
top_k 20
submit 777 89459
rank 86
rank 1832
top_k 3
top_k 20
top_k 3
top_k 1
rank 976
top_k 50
top_k 3
submit 1923 24513
top_k 50
rank 689
top_k 3
submit 96 72320
top_k 100
rank 126
top_k 100
submit 2284 78358
top_k 5
top_k 3
rank 490
top_k 10
top_k 3
top_k 10
top_k 100
top_k 100
submit 1687 53620
top_k 5
rank 1175
top_k 20
submit 1149 73769
top_k 3
submit 1857 47206
rank 2883
top_k 10
rank 1545
top_k 1
top_k 10
rank 2703
top_k 20
top_k 50
rank 100
top_k 50
rank 2215
top_k 1
top_k 3
top_k 50
rank 762
rank 2268
top_k 10
top_k 10
top_k 100
top_k 20
top_k 10
top_k 1
submit 2707 53137
submit 2632 66542
submit 1627 90538
top_k 10
rank 749
submit 802 8144
submit 2419 10479
top_k 1
rank 2459
top_k 1
top_k 20
submit 642 38636
top_k 100
submit 234 94421
top_k 100
top_k 20
top_k 5
rank 780
rank 249
top_k 50
rank 388
submit 547 4636
rank 66
top_k 10
top_k 1
rank 1172
top_k 20
submit 1326 16108
top_k 5
submit 2598 16987
rank 243
top_k 5
top_k 1
submit 1211 23414
rank 1640
top_k 50
top_k 10
rank 2595
top_k 1
rank 2086
top_k 50
submit 508 8451
rank 1595
top_k 5
top_k 5
submit 869 67871
top_k 20
submit 1285 36947
submit 1881 94936
submit 609 74833
top_k 20
rank 2880
top_k 20
top_k 20
top_k 100
rank 109
rank 903
top_k 3
submit 1222 41064
top_k 5
top_k 3
rank 2965
top_k 5
top_k 50
top_k 3
rank 187
top_k 20
rank 205
submit 162 23908
top_k 100
top_k 20
top_k 50
top_k 50
top_k 20
submit 1965 82303
submit 1437 78755
rank 1846
top_k 5
top_k 5
top_k 3
top_k 100
top_k 5
top_k 50
top_k 50
rank 2190
top_k 3
rank 484
top_k 1
top_k 20
submit 190 15713
submit 2271 32449
top_k 1
rank 245
rank 99
submit 914 52231
top_k 3
top_k 100
top_k 50
rank 2629
top_k 10
rank 89
top_k 10
rank 172
rank 2091
top_k 1
top_k 100
top_k 5
rank 666
top_k 3
rank 2106
rank 232
rank 2348
rank 1689
top_k 5
top_k 50
submit 1682 98425
rank 733
top_k 5
submit 2115 93609
rank 2731
submit 2347 81600
top_k 1
rank 310
submit 2220 41354
top_k 5
submit 2265 29687
rank 1476
top_k 50
submit 368 45202
top_k 20
top_k 5
top_k 10
rank 590
rank 2602
top_k 20
submit 2224 44949
top_k 5
rank 2678
top_k 1
top_k 1
top_k 10
top_k 1
top_k 5
top_k 50
top_k 10
top_k 50
top_k 10
top_k 50
top_k 100
top_k 50
rank 2167
top_k 20
rank 137
top_k 10
rank 2822
submit 2124 8254
top_k 3
submit 2741 98622
top_k 100
top_k 1
top_k 5
top_k 50
top_k 5
rank 1861
top_k 10
top_k 10
top_k 5
top_k 1
rank 2574
rank 207
rank 2479
submit 86 44300
top_k 100
rank 1972
top_k 5
submit 1818 18409
top_k 3
submit 92 70073
submit 2258 30187
submit 725 62704
top_k 50
top_k 100
submit 2923 33870
top_k 20
rank 2898
rank 2104
top_k 10
rank 789
rank 1348
top_k 3
top_k 20
rank 1634
top_k 10
submit 405 61224
top_k 10
submit 2447 85791
top_k 1
rank 2355
submit 933 15418
top_k 10
submit 1240 25936
top_k 100
top_k 10
submit 2346 17659
submit 1395 72140
top_k 5
submit 308 89083
rank 2347
submit 597 55192
rank 1999
submit 1380 55111
top_k 1
rank 435
submit 2378 36554
top_k 50
rank 2924
submit 2621 83495
top_k 50
top_k 20
submit 422 66246
top_k 5
rank 577
submit 2999 1045
rank 963
top_k 1
submit 1593 68110
submit 1667 27584
top_k 1
top_k 5
top_k 100
top_k 1
top_k 5
rank 2482
top_k 20
rank 564
submit 1740 83828
top_k 3
submit 1504 88896
top_k 5
top_k 3
top_k 20
top_k 3
submit 2052 56019
rank 1824
rank 1364
top_k 50
rank 1176
top_k 100
rank 2441
rank 2820
top_k 10
top_k 100
submit 2135 69561
top_k 50
rank 1256
top_k 10
top_k 1
top_k 5
top_k 5
rank 2357
top_k 100
submit 1414 86808
top_k 5
submit 978 5608
top_k 10
top_k 5
top_k 1
rank 2218
top_k 50
top_k 100
top_k 10
submit 121 42243
rank 1104
top_k 20
submit 701 21036
rank 2387
rank 2330
top_k 10
top_k 1
top_k 10
rank 1581
top_k 10
top_k 20
submit 1240 3335
submit 215 54530
top_k 50
rank 2830
submit 386 54313
top_k 50
rank 1833
rank 2656
rank 1198
submit 2721 16702
top_k 100
rank 1433
rank 377
submit 74 10606
rank 1008
top_k 1
submit 1047 71012
top_k 3
rank 1324
top_k 20
top_k 50
rank 1017
rank 105
rank 1028
submit 1478 12295
top_k 20
submit 2425 87174
top_k 50
top_k 100
rank 738
top_k 50
top_k 5
rank 79
top_k 50
top_k 5
submit 865 2735
top_k 1
top_k 100
submit 1420 34496
top_k 5
submit 2031 77297
rank 358
rank 413
top_k 20
top_k 100
top_k 100
top_k 3
rank 619
rank 2275
rank 238
rank 1804
top_k 20
top_k 10
rank 2123
top_k 100
rank 2542
top_k 1
top_k 3
top_k 10
submit 2246 44289
top_k 10
top_k 50
top_k 3
top_k 20
top_k 1
submit 1918 98382
top_k 20
rank 75
top_k 100
rank 666
top_k 3
rank 2009
top_k 5
top_k 20
top_k 5
top_k 1
submit 2369 47244
top_k 1
top_k 5
top_k 1
rank 962
top_k 100
rank 2436
top_k 100
rank 417
rank 1045
top_k 10
top_k 5
submit 1478 12533
rank 1306
top_k 1
top_k 100
submit 471 95721
top_k 3
top_k 3
top_k 1
submit 1927 27776
top_k 100
rank 2376
top_k 10
top_k 5
rank 758
top_k 20
top_k 5
submit 977 5225
rank 1475
top_k 1
top_k 20
top_k 50
submit 1563 5353
top_k 10
top_k 100
top_k 20
top_k 20
top_k 5
rank 339
top_k 50
rank 266
submit 1341 8733
top_k 50
top_k 50
rank 793
top_k 10
submit 537 79583
submit 1637 84196
top_k 100
rank 656
top_k 50
top_k 20
top_k 100
submit 2379 21059
submit 1791 26182
submit 869 7854
top_k 3
top_k 5
submit 2856 16551
top_k 20
top_k 5
submit 2509 41994
top_k 100
submit 103 72306
top_k 1
rank 2135
submit 794 54617
top_k 100
top_k 1
top_k 20
top_k 50
submit 1766 60529
top_k 20
top_k 1
submit 2833 4749
top_k 3
top_k 20
top_k 1
top_k 20
top_k 20
top_k 1
top_k 10
top_k 50
rank 189
top_k 1
top_k 20
submit 2501 94210
top_k 3
top_k 5
top_k 1
top_k 100
top_k 1
top_k 1
top_k 1
top_k 3
top_k 100
top_k 100
top_k 5
top_k 10
submit 1240 73473
submit 113 11895
top_k 100
top_k 20
top_k 10
top_k 50
top_k 1
rank 712
rank 1569
top_k 50
top_k 100
top_k 20
rank 1529
top_k 20
submit 1073 91630
top_k 10
top_k 50
top_k 100
top_k 3
submit 574 78950
top_k 3
submit 1733 27169
submit 2782 93193
top_k 1
top_k 50
top_k 3
top_k 3
top_k 20
top_k 1
rank 485
rank 500
top_k 10
top_k 10
top_k 20
top_k 10
rank 218
top_k 50
submit 2240 49397
top_k 20
rank 704
submit 2019 3521
rank 78
submit 2876 39682
top_k 1
submit 1338 68664
top_k 50
top_k 5
top_k 5
rank 1837
top_k 3
top_k 5
submit 496 4658
top_k 50
top_k 1
rank 2560
top_k 50
rank 1613
top_k 3
submit 1978 60212
top_k 20
rank 447
top_k 20
top_k 3
top_k 50
top_k 50
top_k 50
top_k 3
top_k 10
top_k 1
submit 2226 79728
top_k 3
submit 1293 3151
top_k 20
top_k 3
top_k 1
top_k 50
top_k 50
rank 1000
top_k 5
submit 990 71671
top_k 5
submit 1456 96182
rank 2846
top_k 5
top_k 1
submit 394 46154
top_k 10
top_k 20
rank 1087
rank 212
rank 365
top_k 1
top_k 3
top_k 20
top_k 3
top_k 50
rank 1072
top_k 100
rank 1552
top_k 3
submit 1168 38638
rank 2409
submit 1028 44713
rank 2394
top_k 5
top_k 20
rank 2360
top_k 100
rank 2096
rank 793
submit 2354 37799
top_k 50
submit 1584 56632
top_k 100
top_k 5
rank 2679
top_k 5
top_k 3
top_k 1
top_k 50
top_k 10
top_k 1
top_k 3
rank 1486
top_k 10
top_k 5
top_k 3
top_k 100
top_k 20
top_k 3
submit 2758 44213
top_k 50
rank 1898
submit 1099 71481
top_k 5
rank 2666
top_k 5
rank 2706
top_k 5
rank 567
submit 2685 73891
top_k 20
top_k 100
top_k 50
rank 1881
top_k 1
top_k 10
top_k 20
rank 1842
rank 1811
top_k 20
rank 1496
submit 289 23196
top_k 10
top_k 1
submit 2528 44961
rank 2662
rank 2777
submit 2596 70264
top_k 100
top_k 3
top_k 20
top_k 10
submit 1580 94552
top_k 50
top_k 3
top_k 100
top_k 10
top_k 5
top_k 3
top_k 10
top_k 50
submit 2415 32205
rank 2345
top_k 100
submit 2475 54887
top_k 10
top_k 5
rank 535
top_k 10
top_k 10
top_k 100
rank 806
rank 849
top_k 3
rank 1893
top_k 20
top_k 3
rank 2858
top_k 3
top_k 20
rank 2700
top_k 100
top_k 100
top_k 1
top_k 20
top_k 10
top_k 1
top_k 20
rank 1245
top_k 50
rank 47
rank 646
submit 969 92164
top_k 3
top_k 50
top_k 20
top_k 100
submit 825 25064
top_k 10
top_k 100
rank 201
top_k 100
rank 2926
submit 2048 81249
submit 2349 88832
top_k 10
rank 239
top_k 20
submit 1601 57750
top_k 20
top_k 5
top_k 100
submit 352 89442
top_k 50
top_k 50
rank 42
rank 2360
top_k 20
rank 2812
rank 1113
top_k 50
rank 1046
top_k 3
top_k 100
submit 1204 62436
submit 307 50125
top_k 20
submit 1061 34206
top_k 1
submit 698 16968
rank 43
top_k 5
submit 21 18817
top_k 20
rank 1457
submit 1259 92267
top_k 1
top_k 10
rank 1247
top_k 3
submit 2875 50667
top_k 3
top_k 100
top_k 20
top_k 3
top_k 50
top_k 1
top_k 3
rank 2196
rank 1234
top_k 10
top_k 1
top_k 20
submit 225 31034
top_k 3
top_k 20
top_k 50
submit 1294 24461
top_k 100
top_k 1
top_k 1
rank 434
top_k 100
top_k 100
top_k 20
top_k 1
top_k 100
top_k 5
submit 346 44821
top_k 100
top_k 20
rank 2790
rank 947
rank 2802
top_k 1
top_k 3
top_k 10
top_k 50
top_k 20
top_k 3
submit 2326 38765
top_k 20
top_k 5
top_k 100
top_k 5
top_k 5
top_k 10
top_k 3
top_k 20
submit 2533 4671
submit 2613 72658
top_k 50
top_k 100
top_k 20
rank 1579
submit 453 83814
top_k 5
top_k 100
rank 637
top_k 3
submit 1576 45665
top_k 5
top_k 50
top_k 100
rank 1583
top_k 10
top_k 100
top_k 1
top_k 50
top_k 100
top_k 1
rank 1745
top_k 50
top_k 3
top_k 10
top_k 50
top_k 1
top_k 100
submit 1948 52201
top_k 3
top_k 3
submit 1446 84493
rank 1044
top_k 3
rank 1466
rank 1419
top_k 10
top_k 5
top_k 10
submit 2005 30162
rank 318
top_k 100
top_k 5
submit 2262 70036
top_k 10
top_k 1
submit 391 74506
submit 2052 30817
top_k 10
top_k 3
submit 379 77474
top_k 100
top_k 20
rank 365
submit 2894 71843
top_k 20
top_k 10
top_k 3
submit 510 14304
top_k 10
top_k 50
top_k 20
top_k 5
top_k 50
rank 1367
top_k 20
top_k 20
submit 44 65793
top_k 50
submit 756 62621
rank 626
rank 363
top_k 100
top_k 1
rank 484
top_k 3
rank 1971
top_k 20
top_k 50
top_k 20
top_k 3
rank 2274
rank 841
top_k 20
top_k 1
top_k 3
rank 430
submit 2685 15793
rank 986
submit 1789 9098
top_k 3
top_k 20
rank 1588
top_k 1
top_k 1
top_k 20
rank 263
submit 2521 36244
top_k 20
top_k 10
top_k 50
top_k 5
submit 2207 26571
top_k 20
top_k 1
top_k 50
rank 708
submit 1594 68731
top_k 50
submit 959 87173
rank 637
submit 424 73993
rank 1297
top_k 5
top_k 100
submit 1078 29693
top_k 5
top_k 1
top_k 5
submit 1273 62319
top_k 5
submit 1479 64891
top_k 50
top_k 100
submit 1016 85367
top_k 100
top_k 1
rank 1020
submit 980 1628
top_k 3
submit 216 27234
rank 421
top_k 20
top_k 10
rank 2033
top_k 10
top_k 3
top_k 100
rank 1020
top_k 50
submit 1096 99150
submit 2277 54234
submit 1875 87288
top_k 20
top_k 100
rank 661
top_k 100
rank 2113
top_k 10
rank 1629
top_k 3
top_k 10
submit 1655 60775
submit 639 92742
submit 2566 86471
submit 2229 14314
top_k 1
top_k 10
submit 2232 67159
submit 1659 75969
top_k 3
top_k 10
top_k 3
top_k 50
top_k 100
submit 16 65142
rank 1138
top_k 3
top_k 5
top_k 20
top_k 50
top_k 100
submit 488 38649
rank 162
top_k 100
top_k 5
top_k 10
top_k 3
top_k 1
top_k 3
submit 2536 43971
top_k 100
top_k 10
submit 830 44883
top_k 5
top_k 50
submit 1871 915
top_k 5
rank 881
rank 960
top_k 3
top_k 3
rank 139
submit 2558 88163
top_k 5
top_k 50
top_k 3
top_k 3
top_k 50
top_k 10
top_k 3
top_k 50
rank 1018
submit 2218 42639
submit 1607 11147
rank 2053
rank 2330
top_k 20
rank 801
top_k 3
submit 2382 42484
submit 1814 93126
top_k 50
submit 2087 180
top_k 50
top_k 10
top_k 20
top_k 3
top_k 10
rank 2455
top_k 20
rank 1220
top_k 10
top_k 100
top_k 3
rank 1065
top_k 20
top_k 20
top_k 1
submit 516 2428
top_k 20
submit 1679 2852
submit 404 20433
top_k 50
top_k 50
top_k 3
submit 2868 77572
top_k 3
submit 2626 37141
top_k 20
top_k 100
rank 1365
rank 1622
top_k 3
top_k 1
submit 1350 78199
submit 985 6404
submit 493 92788
top_k 20
top_k 100
rank 608
top_k 3
top_k 100
top_k 10
rank 421
top_k 10
top_k 3
top_k 50
rank 314
top_k 10
top_k 50
top_k 50
top_k 3
top_k 1
top_k 20
top_k 3
top_k 5
top_k 3
top_k 3
rank 839
top_k 5
submit 1897 7754
top_k 5
top_k 10
top_k 100
rank 1255
top_k 10
submit 2794 95472
rank 1884
submit 1134 3454
top_k 3
top_k 20
submit 876 69763
top_k 5
top_k 50
top_k 100
rank 1947
top_k 10
top_k 10
top_k 3
top_k 3
top_k 1
top_k 5
top_k 20
top_k 1
top_k 100
top_k 3
rank 1670
submit 103 85344
rank 2845
submit 1420 36771
rank 2206
top_k 3
top_k 100
top_k 10
top_k 50
top_k 10
rank 501
rank 1120
submit 232 92132
submit 661 38430
top_k 20
rank 1200
top_k 3
top_k 5
submit 58 85569
top_k 20
top_k 10
rank 2788
top_k 5
top_k 3
submit 1739 46060
top_k 50
top_k 100
top_k 50
submit 2601 2637
rank 68
top_k 20
top_k 100
top_k 100
submit 1061 40946
top_k 1
top_k 1
top_k 5
top_k 100
submit 162 24715
top_k 3
submit 2480 14762
rank 2309
top_k 1
top_k 50
top_k 5
top_k 20
submit 1879 87527
top_k 10
top_k 5
rank 1001
top_k 5
top_k 10
rank 285
rank 2366
top_k 20
top_k 50
rank 96
top_k 3
submit 1545 77872
top_k 5
top_k 5
top_k 20
submit 86 16286
submit 1608 35727
top_k 5
top_k 1
top_k 50
top_k 1
top_k 3
top_k 20
submit 738 48173
top_k 3
top_k 3
top_k 3
submit 967 1589
top_k 5
top_k 50
top_k 3
rank 92
rank 1312
submit 780 98988
top_k 3
top_k 10
rank 2556
submit 1652 38365
submit 1306 99092
top_k 3
top_k 1
rank 2095
top_k 50
top_k 20
top_k 5
top_k 5
top_k 10
top_k 1
top_k 3
top_k 3
rank 2278
top_k 1
submit 1181 26635
top_k 3
submit 1485 66858
top_k 10
top_k 50
top_k 3
rank 1280
top_k 50
rank 2487
submit 1430 29081
top_k 3
top_k 100
top_k 10
submit 2714 61333
top_k 3
top_k 3
rank 68
top_k 1
top_k 20
rank 585
rank 1648
rank 125
top_k 10
top_k 100
rank 670
top_k 50
rank 1408
submit 1115 4229
top_k 50
submit 2728 40576
top_k 20
top_k 10
top_k 50
top_k 50
top_k 10
top_k 10
top_k 10
rank 2643
rank 967
top_k 3
submit 317 19456
top_k 3
top_k 50
top_k 3
top_k 10
rank 2958
top_k 50
top_k 10
submit 2214 69743
top_k 1
top_k 5
top_k 100
submit 434 85335
top_k 20
top_k 5
submit 2233 47927
top_k 1
top_k 1
top_k 3
submit 1290 47070
top_k 1
top_k 10
top_k 10
top_k 50
rank 2971
top_k 20
submit 2317 70619
top_k 3
rank 1197
top_k 3
submit 571 68453
rank 18
top_k 50
top_k 100
top_k 50
top_k 100
top_k 5
rank 1641
top_k 5
top_k 1
rank 1358
submit 1321 87070
top_k 20
top_k 20
top_k 100
top_k 50
top_k 20
rank 71
submit 167 17939
top_k 50
rank 2430
top_k 3
top_k 50
rank 2067
top_k 50
rank 440
top_k 50
top_k 3
submit 2859 83991
submit 344 91708
top_k 3
top_k 20
top_k 10
top_k 1
rank 2349
submit 1104 50020
top_k 5
top_k 100
top_k 100
top_k 10
top_k 10
rank 2167
top_k 100
rank 1346
top_k 100
top_k 50
top_k 10
top_k 100
rank 2020
top_k 1
top_k 20
top_k 20
top_k 50
rank 14
submit 314 83867
top_k 100
submit 3000 53256
top_k 5
submit 1290 62787
top_k 50
top_k 1
submit 962 30969
top_k 20
top_k 20
top_k 3
top_k 50
top_k 100
rank 1428
top_k 20
rank 572
top_k 10
top_k 5
submit 878 69314
submit 2869 68331
top_k 3
rank 656
submit 2729 76813
top_k 20
submit 2304 18563
top_k 100
submit 1878 78048
submit 1809 2975
rank 642
top_k 3
top_k 3
top_k 100
top_k 3
top_k 100
submit 966 91629
top_k 5
rank 2111
submit 2378 61820
top_k 1
submit 1278 38440
top_k 1
top_k 50
rank 656
top_k 50
top_k 100
top_k 1
submit 1822 25060
top_k 1
rank 1113
submit 1829 55580
top_k 1
rank 396
top_k 5
rank 1532
top_k 10
top_k 50
rank 945
top_k 50
top_k 3
rank 574
rank 1909
top_k 5
top_k 1
submit 1023 72375
top_k 3
submit 41 968
top_k 100
top_k 5
rank 1921
top_k 50
rank 1531
top_k 20
top_k 3
top_k 50
rank 266
submit 2648 7113
rank 1902
rank 1036
top_k 20
rank 2571
top_k 10
top_k 50
submit 320 51706
top_k 50
submit 2786 27012
rank 2135
submit 279 66717
top_k 100
top_k 3
rank 1478
top_k 1
top_k 3
top_k 20
top_k 20
top_k 100
top_k 1
top_k 50
top_k 50
top_k 20
top_k 100
top_k 5
rank 195
submit 73 70290
rank 790
top_k 20
top_k 3
top_k 3
top_k 20
top_k 50
top_k 20
submit 177 72546
submit 1979 47843
top_k 50
submit 855 61900
submit 336 77786
top_k 20
top_k 3
top_k 20
top_k 100
top_k 1
submit 1821 67175
top_k 50
top_k 5
top_k 10
rank 2163
top_k 3
top_k 100
submit 2786 99734
top_k 1
top_k 1
top_k 50
top_k 50
rank 2941
top_k 100
top_k 50
top_k 3
top_k 1
submit 2927 61849
top_k 1
top_k 100
top_k 100
top_k 20
top_k 100
top_k 100
submit 2326 47272
submit 1865 21215
top_k 10
submit 1262 93313
rank 680
rank 938
top_k 100
top_k 100
submit 2901 66947
submit 1153 79086
top_k 100
top_k 10
top_k 100
rank 203
submit 652 72247
top_k 100
top_k 50
rank 502
submit 1844 54254
rank 458
top_k 20
top_k 50
top_k 100
top_k 20
rank 889
submit 2053 40532
top_k 1
top_k 5
top_k 3
top_k 5
top_k 10
top_k 10
top_k 3
submit 400 8784
top_k 3
top_k 3
top_k 1
top_k 100
top_k 50
top_k 100
submit 1781 19443
submit 1647 76065
top_k 10
